TICKET_NUMBER,TICKET_CREATE_DTTM,TICKET_CREATED_BY,TICKET_TYPE,SAP_CODE,SAP_NAME,REQUESTED_BY,COUNTRY,BL_CD,SERVICE_TYPE,SUBJECT,CALLBACK_DATE,CALLBACK_TIME,REFERENCE_TICKET_NUMBER,REQUEST_MISSING_DOC_DATE,APPROVING_STATUS,APPROVING_DATE,SAP_CREATED_DATE,STAGE,STATUS,TICKET_CLOSED_BY,TICKET_CLOSED_CODE,TICKET_CLOSED_NOTE,TICKET_CLOSED_DTTM
MATE---2025---000013,2025-10-05 19:03:41,GATES,Material,,ZhQNloARnclsFlMOWBsssZwdILDMBRjInMeHKvinfDwnrTnGsFNbGeFCwXkTjHUcCgfAJUasaykzFfzvKLrkXDCwYsKFHxIHbBkR,vddQPNyirgEisxpIzkXjHMgaBOcqEcByPdMdfGlgtArhnHurvPQgsjWbzBXQsubXDtAnOvlWxCvAivpqrRaqKJEELgsfKfSWlgaP,QA,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2024-12-29 03:32:20,GATES,Material,,nDbEwItvZbeBhyevPFkWWwymZGRfjPGcqosiDkMpniTUlokQoATvzOuyOrSmjlgfaVzSvRYoLJyfsAobEyKdTIGecZoURCGlCMGg,izjXNhYmegCSxHJGhOKtIagICMpauqpiHoBroDYmEdzqCmuyOGBSlKsxLrZAagpJDWYtXTmmQSspbYXVBdvXthStrLcbJkoqKvnu,YG,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-10 13:21:40,GATES,Material,,eJKqFKAsDcNyPmBugSDfyNdJMZdZXToFwSRdELjZlbfDSMjKmwBsSvOacIuGeYnNsCcXWtWloMVGZsIRhHLIPSQcQNWNUJHIMHuA,dDwuInYYIOdImGUvQTJrDYINoHTnIYZAnJbNLUghyMXaqKJxvVnpkDpmtdrIasyCiDCltuEHAjTXDXlJAvKXcuBRSjDWquvIDRUr,SI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-10-30 05:51:39,GATES,Material,,RBImzLbLZakBypHoLrLQKqAqpGAwWMHtaAsQaVvnhemExxpoPFYsoJdRtdncHbEAyWkfzsCaAFcxiDikxOOplVpvxhhyrgJJaVpF,LzFdBIbpQXDXYQyESZqLdTkZilGPwSPVaZloPibleshLosnmOkwowXFruyVvUBrtsTGKqRiMFZwpowpZKkgauntvKszgulqZlWtg,PC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-04-29 22:09:15,GATES,Material,,pAiXqonhbvSDFpRboCDWBngOCnuosLTUlzEaoQspoftnUUiPeXCLeMKHhCNFykfZsskQTXwyKHtXaGJoQtyYgxHslfQBAVNruvnv,WLJJKtnkCfTHyKYygHokLpgcUNoElYFHXdEGpVfMNFvIkIosjpyYKEUzjRDUJGSzpEdswVumokCxGHzkViahVxgTSVhxjkfiPQkK,SI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-04 10:46:05,GATES,Material,,LhTEJvMmsHTVcFSwFknKdPwJEsbEUdcMzsBsiSkKbEkDFCasYcrTRvUclOuVUKYBsbfmdSVXgBoLVCJMCrxheWHjzkwxoRNzmSzt,IVKiQJSLyMSbprvVWKvqtrfIOTGMIInBIHReSXuBjJIIKmCgHvGpGGTJcFKnjaRNIQTxAvXdrQwHqflMFswTRLfGXJLmXkNOpyUV,QI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-05-28 08:41:03,GATES,Material,,ZrzIhciDVkgeXtfpqnrqDKbbmIoCbwetVzUaZZngMASifNdCtMLmJUOPbMZTPTnSWbeZFGXwmfLlsBjFhcygBUPHJmoIDzFkvDMY,MfzyMbCieQcVfysSNWrFWMPviMYaivMMyUbNkAOgluEofuUTxQdVJFTlFFacBUUQBXTmRjwrLlOozVQdBcnREjIAdIKjIJXpmOuJ,ZG,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-20 22:00:05,GATES,Material,,RxVyyxNyIUWsZXtcWDSqBoYofhArfTwZFFGSzXffuwGdXtnQTEnxXIuXDNqzNGXrNDeKNhQODMAHCWDoRuVhjtdHxJhrqmfKoxAI,jyEUQlYuMWcCIhvxemsoYDDxmXGdkEPChghxOuQovWLvakIGsThlJlakrWtFJilGkwOCZmdFyNIOSJlZvQKdCyTRTcPdGppmiIKe,AV,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2024-12-21 15:52:40,GATES,Material,,IlAevLnVRmLEZgPqyScepUtiLaZRDWwRLidMKJfqyAUctlerOIFOCmbWntYlVZHyctsZqBHsXNndCOpUsjNYVVGElUHOxeSYmbqA,vJvpHMSXZNhMIanlZlujHQCDRxqIoGMfhqTQxGoHIAWlHoubPGNWSyANVqMfjlGCpeYUAKIAVYNUzRNZppTzfcOyqNddsabbbJiE,AU,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-05 10:28:21,GATES,Material,,CgAcMFkLwYQkNqpqYMePznYUljjauxiLbclASgryLfCWaurpihEUaijqmdFNpMvmRhKgNFAlVmxNBEILfcYhMgWtcgHAragmQUds,BXEhkEajzaVWTWGDzfdnRFXMimwhOTsYuisJaTnxDIhwugLaudbVRNVpObOQaWsPApQTYsgCcXbnwvPiXhQSuFlBqeYhfrgalnLI,RD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-11-17 03:21:23,GATES,Material,,quEsiznmdDKmLxtrCbuxbJubFuGouynbXoYQNTeETnPWnjaaIrTlMDKCLjjbJRdEnmnROgyyQTyGxNXsbacvDLgHkvbCsqNvurop,adHYosBxatciqXqcVvOBIpWpoJMZqYWHYeeHvWWmvYDFBhWOSlWbGrygUbVYIsPAzRofBmjryDPebTrUqIiSpppbXfpFAtfkqkRN,AH,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-07-19 05:47:45,GATES,Material,,WBFwBXnOfNrCDEocrkdDRzBBJXekdFxMTgOqMdDIOFfUQZutzBabwSDsRBrGDGyyOuCepONqkbFSViDIIwqoRhZDzygkMUnFQdxR,wOiKqpwGeDEPqJOqVSvbNqKlFOmmyuWKFpXGWYjpqFbFekthJOKBcOMsdyGdsNCoTOahqaCLhKxJOvVIbEKfdijzASnOFWQocmVy,EQ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-10-08 11:50:39,GATES,Material,,cNEggMbUbzFhvpJIxqZSrRHtcwpfTLzuLThGtqQZitTcpjkupQnddcoPGvXDnaujKxQMAqIMRnUWxAPbDmfzhVUUMpMQDYuncxAj,zgzMhlHsjWIoJhJgiBfDgVIHyZnpKREpykgHHftfnsYargFJHKrbWHoozxrsGBGSZyNkJjKtqUQqgLhTgqJorhEeaGYeRcqcVvsn,ZP,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-15 15:24:01,GATES,Material,,XNSSNmtghFDQjGDBKyhrWdqQaAvaktAPdkMbXliBXpRBJWZXBgJvNYJpADHpaSXFloZxzAwTDZQfoLxZpujumvNWebLuhMHWHNnX,aMcKIavHVJUxRMTxjKQeLSBlJQEfSzqDLsuielatdnJphTQNnDiPuRTiBWSjUIoayGcPxYPgPxrONPLMgHkGkuXxEJVjJlOrSvJw,AJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-12 09:02:27,GATES,Material,,FrmbFwGpgOEPmtzRrRjyLgiibibmWurogHrjzcDRQHefnzKRoQgJAucpRswTwHITaKjtQNPshgPmpZKSZBagDKUuIZIQAKywAWgp,jOeReWnwxZHVTsMzBJlTXIcJGnpPkeVdtHzfjoUQuQdTZbekVdaaAqgyFlHzpQCmHEyDkksOzCiPojPrXrxuqleNpuHwEVgvcnTd,JO,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-09-29 10:54:22,GATES,Material,,ZhglmbixdlgGFfyOaaxGkTHfmYDsWHPYURlKeZUwuAMGJvswbaEXDjGQUPqqaZtkXexMllakvxJJCqguFvIFNYONxzezYwqJuKKg,DlqBTeTMAbdpwemnwDRjNoGduyZBDTYkVXWDizWnQeHrEtzWQAutyoframyNaFluwVMFfZhyHjjaDchFFMqKOssKpRgjxxKUPYqu,IQ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-09-12 08:20:35,GATES,Material,,opwlMaNPWHSjJZajmcKCFwzvQjUVtfNvZHQYOfZheQxdawGzvGVmsHZOUvoFduVUvThIFtWVjXZFojRaKQCbmQMfkUoHsZKcAUvm,nfhzyTvKzBghJBfzbJFkBaDQzwUqjXPaRmjnevqtPFFwIHmbDsnJmwpCIVBoflZtubobUlUtoMrWQhqlNzlsKdRZGakgFyqNitha,DO,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-09-12 13:27:23,GATES,Material,,rNwVAWIUuEQDebQIuJgvUrJixCcvJEqijpfkZUSMeISltQozUHJZbFzghDoowcgvaZMKwpjJMvbSBtLHLSMuRbrXwlCpoVYMkxuY,kIebmCcDHGteRfbSUiLThwAluCkoYnGAHCZjdEtcbJBFjgwbZfrRhaMKfeNvUFmrwufdnrspVvFlzjuyYrVeUdQXKRKkLoFOFYmk,XZ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-12-05 20:13:44,GATES,Material,,eoetsFGtmpbomihydGbubKcfJhKxlFJZhTAfUchyvoEzxJDGHnqaEUSLjhmSqHIzcWiFsnMzocErxQlrmReyeJkASlXuLfDXkLDa,xozJVRESTuOhypiHFssBfZGYbuWbHLIURWQnPPbWGQZxkTbuOPUWSwecyOnqvrUMQpHoCJwYilQFkTZNGNjAxWxluxXPthJhzMeO,VB,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-12-18 14:59:58,GATES,Material,,vnalxUQnchzrfogFDLQZGyRrhSgssFURQsEOMOrWFAUCwRSaTAjxaIrEbbzRtJbyvVJhllGAaPewGcHKLpeWWDUwAqUQBMswCMAQ,DbtzCgEorMeQflMTYGfWmbVOQTWRbuljqeHzbwasvZNGkhkHWGVQRCyBrRDmYZWGWswsoyVIKChNBjvteGDFbxHnTPdQSDVURBIr,GC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-05-14 11:55:31,GATES,Material,,XGuzhmmLsfPnIAKDMvKtQqnfZRRhNceflwoRkOmtgXHVNgHRVmgAdBQvdVUHNmWPwObNbkXPpwGNsmrXRdTNTgWybtXVzqpCPDMk,raWtjaGCqMdSzqLkMCjpOeCfEaZtoHwZzeBiJexYKvXOVkgTfDemcXCqIzIryUsWajiOcmYvuBMqeFfaiUAKidSFqSyPAzqjIRwB,AG,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-03-19 11:47:15,GATES,Material,,zLxkmzmoSRLSxQcvLxWjWTPyTADSUbIYrSqAAwrBJZyxYrAXXABzjQXatUggBKkLDfrqLeXmRlWceGdKaDeItEWdVTyTLRWkkxwo,UnGcErudegzPTXXZpPAJdsyKttaSkbbpCkKAtYTPDjxqaeCSJRiLVIEwOEsxKLXmePYNBjMguaaFzaojAdazeYOXFLHcBEULpxWg,CK,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-10-04 12:25:02,GATES,Material,,VtMmHRecgYvzLKMCcuZbASYrTgliuFmAiEPXwxiTIWbIaGamDUZTLzMbLvewBQTKKxTIoCBSrfzbiJtAIOGjNYIHCNFmzmRGonmb,KuUdYFIvWGazzSebpKXhOhDvHvUREfTcCPMhwHysPlIHFFosKcZhMipAryhoirqsJRhjPnzYqyomHbShWdujREIVcuYtHthUnzZe,KZ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-03-03 04:58:16,GATES,Material,,iyQtlpILoUQdGYSiSaeouceJFiMNVQbhHICyRuAvdPabgrzNrwRAqYcKrNgzdvNXAzHSddGcXjSLOzViAYeegtdraDgvnvxVunZf,MLWtaDTtXwsqyZNnyvRYHhnsYHXXnBModgAsbzmzlBZGDBupnxbbyQLGAGZfAFRdORAGLWhAGDZNsSeWaDLqAoSjFGGHpcgpShpL,ZP,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-10-01 18:56:42,GATES,Material,,WjtKcJaQUOJnuqVnZGWOauMlbVCazQQfFumVurWEijxWTyNWpXHBLixxOlbBYGOJXXmddvKfvwircUUsMcdDtWMFcNbBHhdbNOYY,gWUpvelkxVWmWNAkpMJIOmUBZEdglvNcrQRZOvRvilaVjKYoSFqqTvyRipvrYDwsktnKPRpAbvvVEMPsQIAIpTdogTGRsSOTxECn,JN,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-01-29 13:30:15,GATES,Material,,uNGFTehjPmWEplrmyxaGkjDclnVCsJkhCZXZMQLIGUZaGbugNlTmJeCKhlwiFGmTbGgmnyqfkcPuIQejqacrhxGwlRLzUjGyLazg,dlrzWyrkQRgKxKCYMSvFWhgcvzMKStuxAEQinrSatJSAHpeluJtUqkQePnmvNgXyOEqwEVpgdkcnzaYzeVCaepVBSImDDUEERzDe,CG,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-14 16:06:03,GATES,Material,,QqspKuZsTRgauxAWVZurJPqNlWnuqepDTcDAVqoVpKGVHubXfwFcMDHjxrbeGbLvPZpQOmbNLflUpezuSlHVsKAjZDoivliFdHPg,aKLkOINVhmtrBKvvHMTQwDdiefhgRjMUPdCFjsgbkkPTkxGlGjxOYhuOazMMCZYEyKjgANBGTxsHtHybYgNIqMxNdLeeanvMruUe,BM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-04-20 20:01:47,GATES,Material,,WmHxbfmsXNcDtcqWqUEtraklXTTvTtBjQntuDuiqERUFlTwYIsWkzkXHEszwjakoOIRLizWrImoKIzuMmmaxfWzsyTFbKxPtkhon,RIpewLppebZJLjtjiofCjryZGBRCKvGddfPuLVPXyTAhFIqEaTXdViZBRuYdFnXlJGAYWSpckkNNSiwlURSzLePKWFOcqccHAHFx,FV,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-09-13 05:00:18,GATES,Material,,ZPscbggczPrDOmVexnQWfwxAFUnHtExBNvShGycOWsEiaTkJwVgdBQKeiAvPGuoicFnhtoYzqSseuhKWzGueEbxcMkTitZmIKThP,APuzykCyXvntBWqbUyhetJMeHwTrgmFJafddEqAKJCERdluWANIUYXMFDUuXpsEyQMVAODgoApTfrqoqxObeSlBOjUhBJBRnRceq,YE,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-23 14:52:04,GATES,Material,,DihOujjydeWnWzlJYPPbgRmrFHmwlzrCwzvVXaOFKZdbMvIRCKOnRMTYYAhjfUbtxuiasKVdytexlhUfAjNbxJcNFHCFNqSCdrFK,jTdfgCXmCbykDFnWCaiDwIHbfTAGVaCqhXDmvobQtFlVuzeetJfxZNjCfusfOpJgpEPGwTvGIxdkbGRuPhpzMEvvmhMIBkKghOEE,XQ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-04-15 22:46:56,GATES,Material,,pUcleKohUSiKyRKfLxqzFlMqYmZaINuVTYPIBcxmNjfkeAYUBZjpGxTBhOPeYNYfcExdLTUdBdYLuknzSIBdLnlRMZbceqeoUMcd,TSKLZSjprWbDZzaLfaDahNzonSRsPcifbwAJlyjypnLWiwfSgFoXsCmNYAZLGpeOeQwfsbYJrdQwwcRDVfaHfztucyznNFeTLEXn,LR,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-03 13:00:29,GATES,Material,,fHpIKVdGCVejJjCcOHDpOnsRzdoYOfaymbMbeGqEaqzAtveotqUwBqAZzOcJGMxEdXNMIHykMUarBVwnNVNotJVvABOgwHDCLmqz,bOpHotJoyhxzORvghSxAMEssBQBVFXfeaKUxDwCYWJxOYaRwYEhZAaBfQRcwenPeStHHfQownCwNTJSRKRZzMVzrFdiwIKfIDsAJ,SF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-01-28 12:07:08,GATES,Material,,KdgECdqglqrZzjhRpFgGZSbMFigSqfcJbPsZDiKKoOuEbpToDfXDsXebQukHirqFVrlvCdsGZWTyFdDCRjnHwCuxPeYGfoatNooi,BqTomNVfHYFBTwYzqRmGvLtzwQMgvpKoeZsssrSZWktEBocNrBtLLnRDBTWvanruXLGOpxwqyHhNyFojgHqBEJTYaVHxOdiYEzWV,VI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-11-02 12:20:46,GATES,Material,,UyXcvNJgqHEfhgeCCKyhMKIknqTAlAgaOZcENeogczuBRuOphngcGwYnwYZufhTDWfPFRpJndeVMLjKRyRSmcxcMxFjEpnEFgdwY,PAzwoolqAZPsFydfOIGLcIsTVnCbNgFHFbHvjRIlriImgYmYxDREszknHJBYlHcHBZwlcgsYcAgpQKMDxeyirvOwefisiCLyWtWi,JT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-07-16 04:05:28,GATES,Material,,tcjTcowvrIXLQNXHYUBzBZlGiYnWrmsramFwdwbGiyhFMmNZAZMIGTzGKIBkmeDhZYpAJAGWgfJIgnVbnnjaSjRCHckUZknpNFDL,ITKXTqZYrUEsGaJcbfPshfsypKuNhoPYRUWpaErMkXkglnhtqJBGELVXVXoGCzOmyOvQZpKQVOxkZfsovbKGirgspPRBSYsTmOuB,KF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-11-24 21:15:05,GATES,Material,,sPDOBucDBmkjWzroSzmadifJTKkmXbAYrWzpbEXwCnAeGmSwaacWakzkPzjUGfOUKYnaphVnPBtFTeKUlmmOdaGFGZINfkkKEuXt,sFDZlgKgDyRoUDvqVKERYTwqozyXbPzDxKzMqoCaxtedXtEKnKJIapoTTkFOstCsarhvvWeNsVXJXZvHkLgTGORFFQtkDUXkZLAP,NA,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2024-12-26 12:38:23,GATES,Material,,tCnQCZfcmUDEmXrjoJvvlzHCJoNGkbNamYMNuOQlLFYBJrDxNWIowGafsScSXufuKTCcODACgWneJjvLuCcLetZnJgsxTvlmkLAA,WryJxXAohPTgFFjcrUWgalkdyWqgxeFQPwEyKGrrdNJiDjQetymWYLrVwRsncvgbIkHIwwuXnHzPuLAYgZsSZAQNUIHevUpgWUwK,DE,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-03-07 13:32:49,GATES,Material,,xMgEnSmRdfwJBfXQvpszHxvdWUyfXBhoMAHsNsJNtZAGHaxzKtifEGBmuELUwmkRJeBmZbitdVjPIdZSVPOJQvtLlSTotMeTKSWN,QTzdciDFEGZmkhTJnfKtgRrOqxxMKbudKxEJJhSNzkpjuQGwMIPCVFaOYUegNtxXJWviIykqCFrixqanDPLvdRnIEexGpNpMVOiY,QC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-22 00:53:03,GATES,Material,,mfUzWIyWDRrDdfLdrwwCVhMNyoQVAZXLoKkvMZAijXfdNogyyelzDeVUoAPPHioEwXVldbEnMhDOxaWNRoZNUWRPuUNlBmwNppVw,SfdcfMDGZaVPYixGmKhiTtsbIilQNfVjBNlbcSWdvNbUrVUjqeohMqAyvOFcvNSxFRCrtXfaoLFkCkXafVOdKjPNDuQnZcgtQNbb,FT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-05-16 21:50:24,GATES,Material,,GgypnVqWAnyYqtKfvBfPHcwhFuvWgfrsVyQfEEQsmjVAeskZserBNdfrrpygOmIifFnrNTHCXMozgkcmdYzwGPFEtUAqnXadhngQ,qiPtRFCuSWOCpRCmMNiGwRLhZSFpoXdFZzdvxDGldnWymPqRpaIKawGxLjHOsZkjSwVTbUjyEwYSlyUCJIkrCBAKzKEQDcAlxiqz,DA,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-04-23 05:05:00,GATES,Material,,HiQVegQQIhIxvFgzfhfTgdVzvMzrqsrRhtattcWJotduCotjnuMneHlqqIiOYPxcAVMepflkrLkYqRVMTIZxsmDPPlUYwuglVlmJ,nqtjNNaKwCwaFSwBEjFCERKxtTwpDCMfmqeuRfswvucgtQnrfiTEkCAstJNSxvaxTleFvGDsBaoFIzphcXpObaMTpGVRPpJrKAzi,PJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-08-05 17:58:08,GATES,Material,,GFXxRjsITgOLNjzJzvsdVDdeAugXUJmrQzEWJBqFIgICrOQFprmxwiHVFutxZEKQVnogQbzYgzCBpjYzwfrNImhUYcjpjHJIGBme,HrFWqfhJbAFmmMGfmvviINPOBofZUjLRTfwVHnamfhrewQkSZKrDGMYnsEJDhHXCssJWglHjVrRNwGytvZuBvkNfcHNDNabcHsPT,PW,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-07-06 03:21:02,GATES,Material,,rVFAgkIcMZrOkUDJYbWzATcvIODSYIJmEYDFWaHBFzzdILCpBAjiKpkYFMQGJOmAoMkwzUKqOyiDKorgGxTRiqOIXnqFTqKdmiAL,lHoEOGrZRCcLYVUlOhNLLeYeZHscNZhKVzvoaHnZqruzTKIWWBTJUcIcMzsvRRJidWHcvKjHrYBnotWEcrEiQHWLupPtatLhXyWS,VV,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2024-12-22 12:37:29,GATES,Material,,bJiVuUinfphbtamjrKArYLrFDVDimmvmFXxHBfnhsmaJPoRVloCqBuTTGyHhpkSDRJHsUInBUiCMqSoGPmUnhojPAsLCrFiAJAly,vRfYcMPBjAYHvvUTKmamZxGpUwAxXtUdlvLiqJvROlsQDtKgLjNtqEqpElKWEVZZPzyVFcYmPfqNtaKmHDMUlpvEnqlfhZvueQyK,VD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-11-02 11:29:13,GATES,Material,,DgsLclqucSGIPuZBVJrfZpOKYQSLGxQSnWvIclGOKzbbmUQjdCDjvxLbwEgtBKuMvaOQGNNBCVFEcjxWGJTHNyRpMDNRjxJSQREq,CiomAAcRlneCAssdlDxHGxpIJpSrRnpkJNtqBkHyjieekdNAKgosNlsVprOiUfsmfBfYiQCOazxRxttOxEUnYccjRqVIiVpTMNzJ,AD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-14 14:11:56,GATES,Material,,GmxqDpeEluAobxtmfkTcrlUACpaMxwqhgLOeSWtsesVDycmPVIPumwxGmJqSTzwAcwMlCDlDeSdmBllCmtiempQQYdTeFJaGfUxn,qiZsgvDymAZWJyKGhMfemIYRdTmgMevxLMqUbIzOZFHImJTOfalpDBAqnmvxTPWWnXyQKCHWtyyPdXLxrdZxPVzhFIXqqtXfUsKo,NJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-10-18 00:11:23,GATES,Material,,rLfTdduwqjdtYLGnVackjxjFQvIiRnFTvwlscQcEOdXpatJgshsrRMYfHQVfHmHnksRBRUmMibYPAHyfSWnhWfjDfzddoGPkGqaF,eGZpOHFJebjUqUPJxUgEZyrZpgaiQctKTlqxIJVouZWDQSltGOcziveXrbhmogsPAWTZrTVNsuVqPKjEEXUiocFKzDZyOdTisjOe,UT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-03-23 22:54:11,GATES,Material,,cGQzcSdBpgfoHXWRaHaXYVhOIRBZQdjRTYnRZaiQwJcnJueJytSxPbIotNhucCiVfEXLJJVxgQWoYqRWiPMeHYviEQdppHGqMufW,JvVvfdgfusAQqaQkMNYVWoojjxsJjOvwoNIrbZpkqwkVTTyZapdVegvruwVnNIWXedaLmbqJtggHXRLNmhyuHxBypKwXVjPjhSEu,XK,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-05-01 22:42:42,GATES,Material,,QSRzascYgvipdDUFuzYIRvYgruvKKGWRrdLsKlPOhRqEFyuEAhgvhoDDeFknHRURowZggwvYpkxGGXrXFsduYcaQIMKvkAnIxjcJ,UDbANwfOAAHivzlCyebCKKxCbaBvxYblZnBacbMLKVkPWbcVMSVldmVsRJOAIOOgTZBfstaGtHGIPcoaZTrteBDOSqFjtVIofDCv,KD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-03 11:40:10,GATES,Material,,wtUTXeOEPQGifHWVxnAjyySiVwLfYnmtteWBVGosItQIQSHerPHHYuZkhyjiZWAjCdeqpVDzPfckosvWaAXyDIqsHdAmEVsHmxNE,YnrkDcokIPhtsUzJfFQcirsrpMmqLKeyyePmgKgDYWpdPOoBongFEUGEIEGQrgfNkdHdQlDVWbphUTTZkhHSayFGUEXBaFbsHGRh,LN,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-08-01 07:40:45,GATES,Material,,zSzDipdHiMjBgesTmNwoZMvMldEnJOpBNHhGhqlzZTwkTjufhmvuVZKNbmzjFyeFeeViQuFrbUFYNibUyQBuNOXywXvwKYSwTlKf,rFTiLrCFUBMCEodUnQjRXwMjCHhSdqConmtlioeHIRInJbKAqTHHjDRrrwNyczkYsmcxHpFyBDkfDgANngeWgEReOcHUvKkWHhCL,MM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-08-27 15:15:23,GATES,Material,,vvezQQFUwsKQAhfsAWVVJwiJxNCEepvNPCWPtHtskRanIajhqGtungXiOttoZgUkMHdgLxvjzikoYrTcETtpVfSTrEeKxpSXeXAq,SKYudqYwqmgHZvVFWYxCcMoUiXakmunCJIbkPaArzjYWMmgnTWYwJJMimAljxFAJKyqDpDcRvqoPymixfQastFcqeZBBqLTRiggl,TP,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-06-25 23:26:04,GATES,Material,,dSsBhmZRLtKnWmgqIgMabJKBjTOOSCOyFodhWiarYTzpdoGUTXwdKSamCVSKcuwoGNodYMokAhOoOsBDVwDxWMhyrTVtnbIYHxmt,NkZjaNkcUfKnBpTynEbnAjNaTsPYOdfidZOokHnrPpSjQchuwOrlNfpgnoVJZqsNtcHJSwRifEkWPjIQbaaUHccjmtrvYhjRUpyi,WV,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-02-14 03:44:36,GATES,Material,,EYutlffRvUnHqCJVBfdvPwjzdNhKJONXOQMTfxcDOYqVTqNhwDPZeUZdbAaAjZzUdgGhGcWArceyHNrHwwdVGaRpTUkzUWQZfXxR,MywFhzsCepfTGYEDICSWMFdGnlzPrJbIHlzhavhLADlYdkiejtGbzJnxuhcBbdaelvJraEPAhwTekEsZgMulllGIrvaksoZXhiHb,AR,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
MATE---2025---000013,2025-01-23 16:07:12,GATES,Material,,kLGYCgDHLYkUNIaERkcEuRKaNEFoOfYoGILBZPdtKrgCddTOEjJZtEyoQZVJTOxYVmejUyjZXhdiREfDIekhLCHRdHIgBMSvkAML,ZtwxNjZLMOokvBILXiJdqsjXofUltccqcESXvwslVbuGsdiTzaLCZEOGSaCAVNQDoseRDcoyXuYwjsswbKuoZKyMGfKoZNBoqNny,BM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
